"CWNS_ID","FACILITY_ID","STATE_CODE","FLOW_TYPE","CURRENT_DESIGN_FLOW","FUTURE_DESIGN_FLOW"
"48000241001",1182866,TX,Total Flow,0.12,0.12
"48002004001",1183107,TX,Municipal Flow,0.316,0.316
"48002004001",1183107,TX,Industrial Flow,,
"48002004001",1183107,TX,Infiltration Flow,,
"48002004001",1183107,TX,Wet Weather Peak,,
"48002004001",1183107,TX,Total Flow,0.316,0.316
"48002006001",1183109,TX,Municipal Flow,0.29,0.29
"48002006001",1183109,TX,Industrial Flow,,
"48002006001",1183109,TX,Infiltration Flow,,
"48002006001",1183109,TX,Wet Weather Peak,,
"48002006001",1183109,TX,Total Flow,0.29,0.29
"48003016001",1183180,TX,Municipal Flow,0.06,0.06
"48003016001",1183180,TX,Industrial Flow,,
"48003016001",1183180,TX,Infiltration Flow,,
"48003016001",1183180,TX,Wet Weather Peak,,
"48003016001",1183180,TX,Total Flow,0.06,0.06
"48003088002",1183238,TX,Municipal Flow,1.15,1.15
"48003088002",1183238,TX,Industrial Flow,,
"48003088002",1183238,TX,Infiltration Flow,,
"48003088002",1183238,TX,Wet Weather Peak,,
"48003088002",1183238,TX,Total Flow,1.15,1.15
"48003113001",1183258,TX,Municipal Flow,3,3
"48003113001",1183258,TX,Industrial Flow,,
"48003113001",1183258,TX,Infiltration Flow,,
"48003113001",1183258,TX,Wet Weather Peak,,
"48003113001",1183258,TX,Total Flow,3,3
"48004054001",1183372,TX,Municipal Flow,0.1,0.1
"48004054001",1183372,TX,Industrial Flow,,
"48004054001",1183372,TX,Infiltration Flow,,
"48004054001",1183372,TX,Wet Weather Peak,,
"48004054001",1183372,TX,Total Flow,0.1,0.1
"48004090001",1183399,TX,Municipal Flow,0.6,0.6
"48004090001",1183399,TX,Industrial Flow,,
"48004090001",1183399,TX,Infiltration Flow,,
"48004090001",1183399,TX,Wet Weather Peak,,
"48004090001",1183399,TX,Total Flow,0.6,0.6
"48004092001",1183401,TX,Municipal Flow,6.25,6.25
"48004092001",1183401,TX,Industrial Flow,0.24,0.24
"48004092001",1183401,TX,Infiltration Flow,,
"48004092001",1183401,TX,Wet Weather Peak,,
"48004092001",1183401,TX,Total Flow,6.49,6.49
"48004287001",1183500,TX,Municipal Flow,0.025,0.057
"48004287001",1183500,TX,Industrial Flow,,
"48004287001",1183500,TX,Infiltration Flow,,
"48004287001",1183500,TX,Wet Weather Peak,,
"48004287001",1183500,TX,Total Flow,0.025,0.057
"48004372001",1183540,TX,Municipal Flow,0.012,0.012
"48004372001",1183540,TX,Industrial Flow,,
"48004372001",1183540,TX,Infiltration Flow,,
"48004372001",1183540,TX,Wet Weather Peak,,
"48004372001",1183540,TX,Total Flow,0.012,0.012
"48005025002",1183585,TX,Municipal Flow,1.367,1.367
"48005025002",1183585,TX,Industrial Flow,,
"48005025002",1183585,TX,Infiltration Flow,,
"49000116001",1170466,UT,Municipal Flow,,
"49000116001",1170466,UT,Industrial Flow,,
"49000116001",1170466,UT,Infiltration Flow,,
"49000116001",1170466,UT,Wet Weather Peak,,
"49000116001",1170466,UT,Total Flow,0.2,0.25
"49000323001",1170646,UT,Municipal Flow,3.35,4
"49000323001",1170646,UT,Industrial Flow,,
"49000323001",1170646,UT,Infiltration Flow,,
"49000323001",1170646,UT,Wet Weather Peak,,
"49000323001",1170646,UT,Total Flow,3.35,4
"40000006001",1172422,OK,Municipal Flow,3.55,3.55
"40000006001",1172422,OK,Industrial Flow,0.09,0.09
"40000006001",1172422,OK,Infiltration Flow,,
"40000006001",1172422,OK,Wet Weather Peak,,
"40000006001",1172422,OK,Total Flow,3.64,3.64
"40000214001",1172592,OK,Municipal Flow,0.095,0.095
"40000214001",1172592,OK,Industrial Flow,,
"40000214001",1172592,OK,Infiltration Flow,,
"40000214001",1172592,OK,Wet Weather Peak,,
"40000214001",1172592,OK,Total Flow,0.095,0.095
"40000322001",1172616,OK,Municipal Flow,0.033,0.033
"40000322001",1172616,OK,Industrial Flow,,
"40000322001",1172616,OK,Infiltration Flow,,
"40000322001",1172616,OK,Wet Weather Peak,,
"40000322001",1172616,OK,Total Flow,0.033,0.033
"40000323001",1172617,OK,Municipal Flow,0.03,0.03
"40000323001",1172617,OK,Industrial Flow,,
"40000323001",1172617,OK,Infiltration Flow,,
"40000323001",1172617,OK,Wet Weather Peak,,
"40000323001",1172617,OK,Total Flow,0.03,0.03
"40000357001",1172636,OK,Municipal Flow,0.135,0.135
"40000357001",1172636,OK,Industrial Flow,,
"40000357001",1172636,OK,Infiltration Flow,,
"40000357001",1172636,OK,Wet Weather Peak,,
"40000357001",1172636,OK,Total Flow,0.135,0.135
"40000358001",1172637,OK,Municipal Flow,0.043,0.043
"40000358001",1172637,OK,Industrial Flow,,
"40000358001",1172637,OK,Infiltration Flow,,
"40000358001",1172637,OK,Wet Weather Peak,,
"40000358001",1172637,OK,Total Flow,0.043,0.043
"40000363001",1172642,OK,Municipal Flow,0.01,0.01
"40000363001",1172642,OK,Industrial Flow,0.03,
"40000363001",1172642,OK,Infiltration Flow,,
"40000363001",1172642,OK,Wet Weather Peak,,
"40000363001",1172642,OK,Total Flow,0.04,0.01
"40000371001",1172647,OK,Municipal Flow,0.075,0.075
"40000371001",1172647,OK,Industrial Flow,,
"40000371001",1172647,OK,Infiltration Flow,,
"40000371001",1172647,OK,Wet Weather Peak,,
"40000371001",1172647,OK,Total Flow,0.075,0.075
"40000394001",1172660,OK,Municipal Flow,0.21,0.21
"40000394001",1172660,OK,Industrial Flow,,
"40000394001",1172660,OK,Infiltration Flow,,
"40000394001",1172660,OK,Wet Weather Peak,,
"40000394001",1172660,OK,Total Flow,0.21,0.21
"40000442001",1172689,OK,Municipal Flow,0.015,0.015
"40000442001",1172689,OK,Industrial Flow,,
"40000442001",1172689,OK,Infiltration Flow,,
"40000442001",1172689,OK,Wet Weather Peak,,
"40000442001",1172689,OK,Total Flow,0.015,0.015
"40000478001",1172714,OK,Municipal Flow,0.22,0.22
"40000478001",1172714,OK,Industrial Flow,,
"40000478001",1172714,OK,Infiltration Flow,,
"40000478001",1172714,OK,Wet Weather Peak,,
"40000478001",1172714,OK,Total Flow,0.22,0.22
"40000806001",1172880,OK,Municipal Flow,0.05,0.05
"40000806001",1172880,OK,Industrial Flow,,
"40000806001",1172880,OK,Infiltration Flow,,
"40000806001",1172880,OK,Wet Weather Peak,,
"40000806001",1172880,OK,Total Flow,0.05,0.05
"06004009003",1175479,CA,Municipal Flow,,
"06004009003",1175479,CA,Industrial Flow,,
"06004009003",1175479,CA,Infiltration Flow,,
"06004009003",1175479,CA,Wet Weather Peak,200,250
"06004009003",1175479,CA,Total Flow,100,100
"06004010003",1175493,CA,Municipal Flow,,
"06004010003",1175493,CA,Industrial Flow,,
"06004010003",1175493,CA,Infiltration Flow,,
"06004010003",1175493,CA,Wet Weather Peak,28,28
"06004010003",1175493,CA,Total Flow,20,20
"06005245002",1175731,CA,Municipal Flow,,
"06005245002",1175731,CA,Industrial Flow,,
"06005245002",1175731,CA,Infiltration Flow,,
"40000003001",1172417,OK,Industrial Flow,0.5,0.5
"40000003001",1172417,OK,Infiltration Flow,,
"40000003001",1172417,OK,Wet Weather Peak,,
"40000052001",1172473,OK,Municipal Flow,0.12,0.12
"40000052001",1172473,OK,Industrial Flow,,
"40000052001",1172473,OK,Infiltration Flow,,
"40000052001",1172473,OK,Wet Weather Peak,,
"40000052001",1172473,OK,Total Flow,0.12,0.12
"40000177001",1172564,OK,Municipal Flow,4.2,4.2
"40000177001",1172564,OK,Industrial Flow,,
"40000177001",1172564,OK,Infiltration Flow,,
"40000177001",1172564,OK,Wet Weather Peak,,
"40000177001",1172564,OK,Total Flow,4.2,4.2
"40000204001",1172587,OK,Municipal Flow,0.123,0.142
"40000204001",1172587,OK,Industrial Flow,,
"40000204001",1172587,OK,Infiltration Flow,,
"40000204001",1172587,OK,Wet Weather Peak,,
"40000204001",1172587,OK,Total Flow,0.123,0.142
"40000416001",1172673,OK,Municipal Flow,0.09,0.143
"40000416001",1172673,OK,Industrial Flow,,
"40000416001",1172673,OK,Infiltration Flow,,
"40000416001",1172673,OK,Wet Weather Peak,,
"40000416001",1172673,OK,Total Flow,0.09,0.143
"40000483001",1172719,OK,Municipal Flow,0.44,0.44
"40000483001",1172719,OK,Industrial Flow,,
"40000483001",1172719,OK,Infiltration Flow,,
"40000483001",1172719,OK,Wet Weather Peak,,
"40000483001",1172719,OK,Total Flow,0.44,0.44
"40000616001",1172789,OK,Municipal Flow,0.35,0.35
"40000616001",1172789,OK,Industrial Flow,1.55,1.55
"40000616001",1172789,OK,Infiltration Flow,,
"40000616001",1172789,OK,Wet Weather Peak,,
"40000616001",1172789,OK,Total Flow,1.9,1.9
"40000624001",1172792,OK,Municipal Flow,0.04,0.04
"40000624001",1172792,OK,Industrial Flow,,
"40000624001",1172792,OK,Infiltration Flow,,
"40000624001",1172792,OK,Wet Weather Peak,,
"40000624001",1172792,OK,Total Flow,0.04,0.04
"40000668001",1172815,OK,Municipal Flow,0.05,0.05
"40000668001",1172815,OK,Industrial Flow,,
"40000668001",1172815,OK,Infiltration Flow,,
"40000668001",1172815,OK,Wet Weather Peak,,
"40000668001",1172815,OK,Total Flow,0.05,0.05
"40000811001",1172884,OK,Municipal Flow,0.105,0.105
"40000811001",1172884,OK,Industrial Flow,,
"40000811001",1172884,OK,Infiltration Flow,,
"40000811001",1172884,OK,Wet Weather Peak,,
"40000811001",1172884,OK,Total Flow,0.105,0.105
"40000820001",1172888,OK,Municipal Flow,0.06,0.06
"40000820001",1172888,OK,Industrial Flow,,
"40000820001",1172888,OK,Infiltration Flow,,
"40000820001",1172888,OK,Wet Weather Peak,,
"40000820001",1172888,OK,Total Flow,0.06,0.06
"40000829001",1172895,OK,Municipal Flow,0.03,0.03
"40000829001",1172895,OK,Industrial Flow,,
"40000829001",1172895,OK,Infiltration Flow,,
"40000829001",1172895,OK,Wet Weather Peak,,
"40000829001",1172895,OK,Total Flow,0.03,0.03
"06003027001",1175394,CA,Municipal Flow,,
"06003027001",1175394,CA,Industrial Flow,,
"06003027001",1175394,CA,Infiltration Flow,,
"06003027001",1175394,CA,Wet Weather Peak,12.7,14.1
"06003027001",1175394,CA,Total Flow,4.9,5.4
"06005040001",1175560,CA,Municipal Flow,1.67,1.67
"06005040001",1175560,CA,Industrial Flow,,
"06005040001",1175560,CA,Infiltration Flow,,
"06005040001",1175560,CA,Wet Weather Peak,,
"06005040001",1175560,CA,Total Flow,1.67,1.67
"06005187001",1175696,CA,Municipal Flow,0.6,0.6
"06005187001",1175696,CA,Industrial Flow,,
"06005187001",1175696,CA,Infiltration Flow,,
"06005187001",1175696,CA,Wet Weather Peak,,
"06005187001",1175696,CA,Total Flow,0.6,0.6
"06005197001",1175701,CA,Municipal Flow,7,7
"06005197001",1175701,CA,Industrial Flow,,
"06005197001",1175701,CA,Infiltration Flow,,
"06005197001",1175701,CA,Wet Weather Peak,,
"06005197001",1175701,CA,Total Flow,7,7
"06005315002",1175764,CA,Municipal Flow,2,2
"06005315002",1175764,CA,Industrial Flow,,
"06005315002",1175764,CA,Infiltration Flow,,
"06005315002",1175764,CA,Wet Weather Peak,,3.7
"06005315002",1175764,CA,Total Flow,2,2
"55000005010",1205999,WI,Municipal Flow,0.015,0.015
"55000005010",1205999,WI,Industrial Flow,,
"55000005010",1205999,WI,Infiltration Flow,,
"55000005010",1205999,WI,Wet Weather Peak,,
"55000005010",1205999,WI,Total Flow,0.015,0.015
"55002430001",1206320,WI,Municipal Flow,,
"55002430001",1206320,WI,Industrial Flow,,
"55002430001",1206320,WI,Infiltration Flow,,
"55002430001",1206320,WI,Wet Weather Peak,,
"55002430001",1206320,WI,Total Flow,1.29,1.29
"55003831001",1206552,WI,Municipal Flow,0.127,0.127
"55003831001",1206552,WI,Industrial Flow,,
"55003831001",1206552,WI,Infiltration Flow,,
"55003831001",1206552,WI,Wet Weather Peak,,
"55003831001",1206552,WI,Total Flow,0.127,0.127
"55007705001",1206801,WI,Municipal Flow,0.202,0.202
"55007705001",1206801,WI,Industrial Flow,,
"55007705001",1206801,WI,Infiltration Flow,,
"55007705001",1206801,WI,Wet Weather Peak,,
"55007705001",1206801,WI,Total Flow,0.202,0.202
"55009532001",1206873,WI,Municipal Flow,1.7,1.7
"55009532001",1206873,WI,Industrial Flow,1,1
"55009532001",1206873,WI,Infiltration Flow,,
"55009532001",1206873,WI,Wet Weather Peak,,
"55009532001",1206873,WI,Total Flow,2.7,2.7
"24000042004",1214279,MD,Municipal Flow,0.158,0.158
"24000042004",1214279,MD,Industrial Flow,,
"24000042004",1214279,MD,Infiltration Flow,,
"24000042004",1214279,MD,Wet Weather Peak,,
"24000042004",1214279,MD,Total Flow,0.158,0.158
"24000084001",1214395,MD,Municipal Flow,6.8,8.5
"24000084001",1214395,MD,Industrial Flow,,
"24000084001",1214395,MD,Infiltration Flow,,
"24000084001",1214395,MD,Wet Weather Peak,,
"24000084001",1214395,MD,Total Flow,6.8,8.5
"24000090029",1214416,MD,Municipal Flow,,
"24000090029",1214416,MD,Industrial Flow,,
"24000090029",1214416,MD,Infiltration Flow,,
"24000090029",1214416,MD,Wet Weather Peak,,
"24000090029",1214416,MD,Total Flow,0.008,0.008
"24000090041",1214418,MD,Municipal Flow,0.03,0.03
"24000090041",1214418,MD,Industrial Flow,,
"24000090041",1214418,MD,Infiltration Flow,,
"24000090041",1214418,MD,Wet Weather Peak,,
"24000090041",1214418,MD,Total Flow,0.03,0.03
"02000137001",1216379,AK,Municipal Flow,0.05,0.05
"02000137001",1216379,AK,Industrial Flow,,
"02000137001",1216379,AK,Infiltration Flow,,
"02000137001",1216379,AK,Wet Weather Peak,,
"02000137001",1216379,AK,Total Flow,0.05,0.05
"36003020004",1220357,NY,Municipal Flow,0.06,0.06
"36003020004",1220357,NY,Industrial Flow,,
"36003020004",1220357,NY,Infiltration Flow,,
"36003020004",1220357,NY,Wet Weather Peak,,
"36003020004",1220357,NY,Total Flow,0.06,0.06
"36003062001",1220463,NY,Municipal Flow,0.4,0.4
"36003062001",1220463,NY,Industrial Flow,,
"36003062001",1220463,NY,Infiltration Flow,0.1,0.1
"36003062001",1220463,NY,Wet Weather Peak,,
"36003062001",1220463,NY,Total Flow,0.5,0.5
"36003063002",1220469,NY,Municipal Flow,0.07,0.07
"36003063002",1220469,NY,Industrial Flow,,
"36003063002",1220469,NY,Infiltration Flow,0.03,0.03
"36003063002",1220469,NY,Wet Weather Peak,,
"36003063002",1220469,NY,Total Flow,0.1,0.1
"36005004001",1220814,NY,Municipal Flow,0.07,0.07
"36005004001",1220814,NY,Industrial Flow,,
"36005004001",1220814,NY,Infiltration Flow,,
"36005004001",1220814,NY,Wet Weather Peak,,
"36005004001",1220814,NY,Total Flow,0.07,0.07
"48005025002",1183585,TX,Wet Weather Peak,,
"48005025002",1183585,TX,Total Flow,1.367,1.367
"48005078001",1183627,TX,Municipal Flow,0.8,0.8
"48005078001",1183627,TX,Industrial Flow,,
"48005078001",1183627,TX,Infiltration Flow,,
"48005078001",1183627,TX,Wet Weather Peak,,
"48005078001",1183627,TX,Total Flow,0.8,0.8
"48006046001",1183708,TX,Municipal Flow,0.3,0.3
"48006046001",1183708,TX,Industrial Flow,,
"48006046001",1183708,TX,Infiltration Flow,,
"48006046001",1183708,TX,Wet Weather Peak,,
"48006046001",1183708,TX,Total Flow,0.3,0.3
"48006054001",1183713,TX,Municipal Flow,0.93,0.93
"48006054001",1183713,TX,Industrial Flow,,
"48006054001",1183713,TX,Infiltration Flow,,
"48006054001",1183713,TX,Wet Weather Peak,,
"48006054001",1183713,TX,Total Flow,0.93,0.93
"48007031003",1183811,TX,Municipal Flow,0.66,0.66
"48007031003",1183811,TX,Industrial Flow,,
"48007031003",1183811,TX,Infiltration Flow,,
"48007031003",1183811,TX,Wet Weather Peak,,
"48007031003",1183811,TX,Total Flow,0.66,0.66
"48007039005",1183823,TX,Municipal Flow,6.98,6.98
"48007039005",1183823,TX,Industrial Flow,0.02,0.02
"48007039005",1183823,TX,Infiltration Flow,,
"48007039005",1183823,TX,Wet Weather Peak,,
"48007039005",1183823,TX,Total Flow,7,7
"48008040001",1184387,TX,Municipal Flow,0.12,0.12
"48008040001",1184387,TX,Industrial Flow,0.01,0.01
"48008040001",1184387,TX,Infiltration Flow,,
"48008040001",1184387,TX,Wet Weather Peak,,
"48008040001",1184387,TX,Total Flow,0.13,0.13
"48008047002",1184394,TX,Municipal Flow,6.2,9
"48008047002",1184394,TX,Industrial Flow,,
"48008047002",1184394,TX,Infiltration Flow,,
"48008047002",1184394,TX,Wet Weather Peak,,
"48008047002",1184394,TX,Total Flow,6.2,9
"48009517001",1184518,TX,Municipal Flow,0.6,0.6
"48009517001",1184518,TX,Industrial Flow,,
"48009517001",1184518,TX,Infiltration Flow,,
"48009517001",1184518,TX,Wet Weather Peak,,
"48009517001",1184518,TX,Total Flow,0.6,0.6
"51000112001",1192700,VA,Municipal Flow,,
"51000112001",1192700,VA,Industrial Flow,,
"51000112001",1192700,VA,Infiltration Flow,,
"51000112001",1192700,VA,Wet Weather Peak,,
"51000112001",1192700,VA,Total Flow,4,4
"51000124001",1192704,VA,Municipal Flow,4,4
"51000124001",1192704,VA,Industrial Flow,,
"51000124001",1192704,VA,Infiltration Flow,,
"51000124001",1192704,VA,Wet Weather Peak,,
"51000124001",1192704,VA,Total Flow,4,4
"56000067001",1194824,WY,Municipal Flow,0.145,0.145
"56000067001",1194824,WY,Industrial Flow,,
"56000067001",1194824,WY,Infiltration Flow,,
"56000067001",1194824,WY,Wet Weather Peak,,
"56000067001",1194824,WY,Total Flow,0.145,0.145
"06005245002",1175731,CA,Wet Weather Peak,,
"06005245002",1175731,CA,Total Flow,1.4,1.4
"06006008001",1175861,CA,Municipal Flow,9.6,12.1
"06006008001",1175861,CA,Industrial Flow,,
"06006008001",1175861,CA,Infiltration Flow,,
"06006008001",1175861,CA,Wet Weather Peak,11.8,15.3
"06006008001",1175861,CA,Total Flow,9.6,12.1
"46000021001",1179126,SD,Municipal Flow,0.14,0.14
"46000021001",1179126,SD,Industrial Flow,0.16,0.16
"46000021001",1179126,SD,Infiltration Flow,,
"46000021001",1179126,SD,Wet Weather Peak,,
"46000021001",1179126,SD,Total Flow,0.3,0.3
"48000141001",1182826,TX,Municipal Flow,0.08,0.08
"48000141001",1182826,TX,Industrial Flow,,
"48000141001",1182826,TX,Infiltration Flow,,
"48000141001",1182826,TX,Wet Weather Peak,,
"48000141001",1182826,TX,Total Flow,0.08,0.08
"48000186001",1182855,TX,Municipal Flow,0.03,0.03
"48000186001",1182855,TX,Industrial Flow,,
"48000186001",1182855,TX,Infiltration Flow,,
"48000186001",1182855,TX,Wet Weather Peak,,
"48000186001",1182855,TX,Total Flow,0.03,0.03
"48001007001",1182876,TX,Municipal Flow,0.5,0.5
"48001007001",1182876,TX,Industrial Flow,,
"48001007001",1182876,TX,Infiltration Flow,,
"48001007001",1182876,TX,Wet Weather Peak,,
"48001007001",1182876,TX,Total Flow,0.5,0.5
"48001120001",1182922,TX,Municipal Flow,5,5
"48001120001",1182922,TX,Industrial Flow,0.09,0.09
"48001120001",1182922,TX,Infiltration Flow,,
"48001120001",1182922,TX,Wet Weather Peak,,
"48001120001",1182922,TX,Total Flow,5.09,5.09
"48001220003",1183002,TX,Municipal Flow,2,2
"48001220003",1183002,TX,Industrial Flow,,
"48001220003",1183002,TX,Infiltration Flow,,
"48001220003",1183002,TX,Wet Weather Peak,,
"48001220003",1183002,TX,Total Flow,2,2
"48002045001",1183132,TX,Municipal Flow,0.055,0.055
"48002045001",1183132,TX,Industrial Flow,,
"48002045001",1183132,TX,Infiltration Flow,,
"48002045001",1183132,TX,Wet Weather Peak,,
"48002045001",1183132,TX,Total Flow,0.055,0.055
"48003099001",1183246,TX,Municipal Flow,2,2
"48003099001",1183246,TX,Industrial Flow,,
"48003099001",1183246,TX,Infiltration Flow,,
"48003099001",1183246,TX,Wet Weather Peak,,
"48003099001",1183246,TX,Total Flow,2,2
"48004109001",1183416,TX,Municipal Flow,0.5,0.872
"48004109001",1183416,TX,Industrial Flow,,
"48004109001",1183416,TX,Infiltration Flow,,
"48004109001",1183416,TX,Wet Weather Peak,,
"48004109001",1183416,TX,Total Flow,0.5,0.872
"48005106001",1183652,TX,Municipal Flow,1,2
"48005106001",1183652,TX,Industrial Flow,,
"48005106001",1183652,TX,Infiltration Flow,,
"48005106001",1183652,TX,Wet Weather Peak,,
"48005106001",1183652,TX,Total Flow,1,2
"48007004001",1183773,TX,Municipal Flow,0.75,0.75
"48007004001",1183773,TX,Industrial Flow,,
"48007004001",1183773,TX,Infiltration Flow,,
"48007004001",1183773,TX,Wet Weather Peak,,
"48007004001",1183773,TX,Total Flow,0.75,0.75
"48007039074",1183844,TX,Municipal Flow,7.05,7.05
"48007039074",1183844,TX,Industrial Flow,,
"48007039074",1183844,TX,Infiltration Flow,,
"48007039074",1183844,TX,Wet Weather Peak,,
"48007039074",1183844,TX,Total Flow,7.05,7.05
"48007039084",1183851,TX,Municipal Flow,5,5
"48007039084",1183851,TX,Industrial Flow,,
"48007039084",1183851,TX,Infiltration Flow,,
"48007039084",1183851,TX,Wet Weather Peak,,
"48007039084",1183851,TX,Total Flow,5,5
"48007039090",1183855,TX,Municipal Flow,1.5,1.5
"48007039090",1183855,TX,Industrial Flow,,
"06005421001",1175804,CA,Municipal Flow,0.72,0.72
"06005421001",1175804,CA,Industrial Flow,,
