REPORT_YEAR,CWNS_NUMBER,TREATMENT_TYPE,UNIT_PROCESS,SORT_SEQUENCE,PRES_IND,PROJ_IND,CHANGE_TYPE,BACKUP_IND,PLANNED_YEAR,ADDITIONAL_NOTES,LAST_UPDATED_TS,KEEP_UP,BLANK,CHANGE_TYPE_CAT,KEEP_UP_CODE
2012,1000374001,Secondary,"Lagoon, Aerated",1,Y,N,Abandonment,N,,,9/12/2008,,,,
2012,1000374001,Ultraviolet Radiation,"Disinfection, Ultraviolet",1,N,Y,New,N,,,9/12/2008,,,,
2012,1000380002,Advanced,"Phosphorus Removal, Biological",1,N,Y,New,N,,,9/10/2008,,,,
2012,1000380002,Preliminary,Aerated Grit Chambers,1,Y,Y,"Increase Capacity, Increase Level Of Treatment",N,,,9/10/2008,,,,
2012,1000380002,Preliminary,Grit Removal,2,Y,Y,"Increase Capacity, Increase Level Of Treatment",N,,,9/10/2008,,,,
2012,1000380002,Preliminary,"Screen, Mechanical Bar",3,Y,Y,"Increase Capacity, Increase Level Of Treatment, Rehabilitation",N,,,9/10/2008,,,,
2012,1000380002,Primary,Aeration (Pre-treatment),1,Y,Y,"Increase Capacity, Increase Level Of Treatment",N,,,9/10/2008,,,,
2012,1000380002,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,"Increase Capacity, Increase Level Of Treatment, Rehabilitation",N,,,9/10/2008,,,,
2012,1000380002,Secondary,"Clarification, Secondary",2,Y,Y,"Increase Capacity, Increase Level Of Treatment",N,,,9/10/2008,,,,
2012,1000380002,Solids Handling,Biosolids Land Application (Spreading),1,Y,Y,"Increase Capacity, Rehabilitation",N,,,9/10/2008,,,,
2012,1000380002,Ultraviolet Radiation,"Disinfection, Ultraviolet",1,Y,Y,"Increase Capacity, Increase Level Of Treatment, Rehabilitation",N,,,9/10/2008,,,,
2012,1000397001,Preliminary,"Screen, Bar",1,Y,Y,Increase Capacity,N,,,8/27/2008,,,,
2012,1000397001,Primary,Sedimentation,1,Y,Y,Increase Level Of Treatment,N,,,8/27/2008,,,,
2012,1000397001,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,"Increase Capacity, Rehabilitation",N,,,8/27/2008,,,,
2012,1000412001,Disinfection,"Disinfection, Chlorination",1,Y,Y,Increase Level Of Treatment,N,,Plan to relocate outfall discharge 3 miles from current location,8/25/2008,,,,
2012,1000412001,Primary,"Clarification, In-Channel",1,Y,Y,Increase Level Of Treatment,N,,,8/25/2008,,,,
2012,1000412001,Secondary,"Activated Sludge, Conventional",1,Y,Y,Increase Level Of Treatment,N,,,8/25/2008,,,,
2012,1000421001,Advanced,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,3/2/2009,,,,
2012,1000421001,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,3/2/2009,,,,
2012,1000421001,Preliminary,"Screen, Mechanical Bar",1,Y,Y,No Change,N,,,3/2/2009,,,,
2012,1000421001,Preliminary,Vortex Solids Separators,2,Y,Y,No Change,N,,,3/2/2009,,,,
2012,1000421001,Primary,"Clarification, In-Channel",1,Y,Y,No Change,N,,,3/2/2009,,,,
2012,1000421001,Secondary,"Activated Sludge, Anaerobic/Anoxic/Oxic",1,Y,Y,No Change,N,,,3/2/2009,,,,
2012,1000421001,Secondary,"Activated Sludge, Step Aeration",2,Y,Y,No Change,N,,,3/2/2009,,,,
2012,1000421001,Solids Handling,"Biosolids Aerobic Digestion, Oxygen",1,Y,Y,No Change,N,,,3/2/2009,,,,
2012,1000421001,Solids Handling,Biosolids Land Application (Spreading),2,Y,Y,Process Improvement,N,,Install belt press for solids disposal instead of pumping to waste or recycling to treat.,3/2/2009,,,,
2012,1000536001,Secondary,"Lagoon, Aerated",1,Y,Y,"Increase Level Of Treatment, Rehabilitation",N,,,8/25/2008,,,,
2012,1200100001,Advanced,"Activated Sludge, With Biological Denitrification",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100001,Advanced,"Lime Treatment, Two Stage Tertiary",2,Y,Y,Increase Level Of Treatment,N,,,3/6/2009,,,,
2012,1200100001,Advanced,"Phosphorus Removal, Biological (Modified Bardenpho)",3,Y,Y,Increase Level Of Treatment,N,,,3/6/2009,,,,
2012,1200100001,Preliminary,Aerated Grit Chambers,1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100001,Preliminary,"Screen, Mechanical Bar",2,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100001,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100001,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100001,Secondary,"Filter, Slow Sand",2,Y,Y,Increase Level Of Treatment,N,,,3/6/2009,,,,
2012,1200100001,Solids Handling,"Biosolids Aerobic Digestion, Air",2,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100001,Solids Handling,Biosolids Land Application (Spreading),1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100001,Ultraviolet Radiation,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100002,Advanced,"Activated Sludge, With Biological Denitrification",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100002,Preliminary,Aerated Grit Chambers,1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100002,Preliminary,"Equalization, at POTW",2,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100002,Preliminary,"Screen, Mechanical Bar",3,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100002,Primary,Aeration (Pre-treatment),2,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100002,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100002,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100002,Secondary,"Filter, Rapid Sand",2,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100002,Solids Handling,"Biosolids Anaerobic Digestion, Thermophilic",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100002,Solids Handling,Biosolids Land Application (Spreading),3,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100002,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),2,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100002,Ultraviolet Radiation,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100003,Advanced,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,3/23/2009,,,,
2012,1200100003,Preliminary,Aerated Grit Chambers,1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100003,Preliminary,"Screen, Mechanical Bar",2,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100003,Primary,Aeration (Pre-treatment),2,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100003,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100003,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100003,Secondary,"Filter, Slow Sand",2,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100003,Solids Handling,"Biosolids Aerobic Digestion, Autothermal Thermophilic Oxygen",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100003,Solids Handling,"Biosolids Air Drying, Sand Beds",2,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100003,Solids Handling,Biosolids Land Application (Spreading),4,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100003,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),3,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100003,Ultraviolet Radiation,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100006,Advanced,"Activated Sludge, With Biological Denitrification",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100006,Preliminary,Aerated Grit Chambers,1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100006,Preliminary,"Equalization, at POTW",3,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100006,Preliminary,"Screen, Mechanical Bar",2,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100006,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100006,Secondary,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100006,Secondary,"Filter, Slow Sand",2,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100006,Solids Handling,Biosolids Mechanical Dewatering (Centrifuge),1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100006,Ultraviolet Radiation,"Disinfection, UV Radiation",1,Y,Y,No Change,N,,,3/6/2009,,,,
2012,1200100028,Advanced,"Activated Sludge, Extended Aeration",1,Y,Y,No Change,N,,,3/31/2009,,,,
2012,1200100028,Disinfection,Dechlorination,1,Y,Y,No Change,N,,,3/10/2009,,,,
2012,1200100028,Disinfection,"Disinfection, Chlorination",2,Y,Y,No Change,N,,,3/11/2009,,,,
2012,1200100028,Preliminary,"Equalization, at POTW",1,Y,Y,No Change,N,,,3/10/2009,,,,
2012,1200100028,Preliminary,Grit Removal,2,Y,Y,No Change,N,,,3/10/2009,,,,
2012,1200100028,Preliminary,"Pumping, Influent",3,Y,Y,No Change,N,,,3/10/2009,,,,
2012,1200100028,Preliminary,Screen (Bar Rack and Coarse),4,Y,Y,No Change,N,,,3/10/2009,,,,
2012,1200100028,Preliminary,"Screen, Bar",6,Y,Y,No Change,N,,,3/10/2009,,,,
2012,1200100028,Preliminary,"Screen, Mechanical Bar",5,Y,Y,No Change,N,,,3/10/2009,,,,
2012,1200100028,Preliminary,Scum Removal,7,Y,Y,No Change,N,,,3/10/2009,,,,
2012,1200100028,Primary,"Equalization, Flow",1,Y,Y,No Change,N,,,3/10/2009,,,,
2012,1200100028,Primary,"Sedimentation, Primary",2,Y,Y,No Change,N,,,3/10/2009,,,,
2012,1200100028,Secondary,"Activated Sludge, Conventional",1,Y,Y,No Change,N,,,3/10/2009,,,,
2012,1200100028,Secondary,"Clarification, Secondary",2,Y,Y,No Change,N,,,3/10/2009,,,,
2012,1200100028,Solids Handling,Biosolids Aerated Storage,1,Y,Y,No Change,N,,,3/11/2009,,,,
2012,1200100028,Solids Handling,Biosolids Land Application (Spreading),2,Y,Y,No Change,N,,,3/11/2009,,,,
2012,1200100028,Solids Handling,Biosolids Lime Stabilization,3,Y,Y,No Change,N,,,3/11/2009,,,,
2012,1200100028,Solids Handling,Biosolids Mechanical Dewatering (Centrifuge),4,Y,Y,No Change,N,,,3/11/2009,,,,
2012,4000000002,Advanced,"Nitrification, Biological (Separate Stage)",1,Y,Y,No Change,N,,,1/5/2005,,,,
2012,4000000002,Secondary,"Activated Sludge, With Biological Denitrification",1,Y,Y,No Change,N,,,1/5/2005,,,,
2012,4000101002,Ultraviolet Radiation,"Disinfection, Ultraviolet",1,N,Y,New,N,,,1/16/2001,,,,
2012,4000301001,Secondary,Reactor (Oxidation Ditch),1,N,Y,New,N,,,6/27/2001,,,,
2012,4000502001,Disinfection,"Disinfection, Chlorination",1,Y,Y,No Change,N,,,3/16/2001,,,,
2012,4000502001,Preliminary,"Screen, Bar",1,Y,Y,No Change,N,,,3/16/2001,,,,
2012,4000502001,Secondary,"Pond, Stabilization",1,Y,Y,No Change,N,,,3/16/2001,,,,
2012,4000701001,Preliminary,"Pumping, Influent",1,N,Y,New,N,,,12/8/2004,,,,
2012,4000703001,Advanced,Biological Denitrification,1,Y,Y,Expansion,N,,,1/3/2005,,,,
2012,4000703001,Ultraviolet Radiation,"Disinfection, Ultraviolet",1,Y,Y,Expansion,N,,,1/3/2005,,,,
2012,4000707001,Secondary,Package Plant (Other),1,Y,Y,Increase Capacity,N,,,12/8/2004,,,,
2012,4001100110,Secondary,"Activated Sludge, With Biological Denitrification",1,N,Y,New,N,,,8/10/2001,,,,
2012,4001100110,Secondary,"Filter, Rapid Sand",1,N,Y,New,N,,,8/10/2001,,,,
2012,4001100110,Solids Handling,Biosolids Mechanical Dewatering (Centrifuge),1,N,Y,New,N,,,8/10/2001,,,,
2012,4001100110,Solids Handling,Biosolids Mechanical Dewatering (Filter Press),1,N,Y,New,N,,,8/10/2001,,,,
2012,4001100110,Ultraviolet Radiation,"Disinfection, Ultraviolet",1,N,Y,New,N,,,8/10/2001,,,,
2012,4001302001,Disinfection,"Disinfection, Chlorination",1,Y,Y,Increase Capacity,N,,,12/9/2004,,,,
2012,4001302001,Preliminary,Grit Removal,1,Y,Y,Increase Capacity,N,,,12/9/2004,,,,
2012,4001302001,Preliminary,"Screen, Bar",1,Y,Y,Increase Capacity,N,,,12/9/2004,,,,
2012,4001302001,Solids Handling,Biosolids Landfill/Trenching,1,Y,Y,Increase Capacity,N,,,12/9/2004,,,,
2012,4001302002,Advanced,"Activated Carbon, Granular",1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302002,Advanced,Carbon Regeneration,1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302002,Preliminary,"Screen, Mechanical Bar",1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302002,Primary,"Chemical Addition (Ferric Chloride), Primary",1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302002,Secondary,"Filter, Mixed Media",1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302002,Secondary,Flocculation,1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302002,Solids Handling,Biosolids Mechanical Dewatering (Centrifuge),1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302002,Solids Handling,"Biosolids Thickening, Gravity",1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302003,Advanced,"Activated Carbon, Granular",1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302003,Advanced,Carbon Regeneration,1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302003,Preliminary,"Screen, Mechanical Bar",1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302003,Primary,"Chemical Addition (Ferric Chloride), Primary",1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302003,Secondary,"Clarification, Secondary",1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302003,Secondary,"Filter, Mixed Media",1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302003,Secondary,Flocculation,1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302003,Secondary,"Reactor, Sequencing Batch (SBR)",2,N,Y,New,N,,,5/22/2008,,,,
2012,4001302003,Solids Handling,Biosolids Mechanical Dewatering (Centrifuge),1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302003,Solids Handling,"Biosolids Thickening, Gravity",1,N,Y,New,N,,,2/14/2005,,,,
2012,4001302005,Advanced,Carbon Regeneration,1,Y,Y,Increase Capacity,N,,,12/10/2008,,,,
2012,4001302005,Preliminary,"Screen, Mechanical Bar",1,Y,Y,Increase Capacity,N,,,12/10/2008,,,,
2012,4001302005,Primary,"Sedimentation, Primary",1,Y,Y,Increase Capacity,N,,,12/10/2008,,,,
2012,4001302005,Secondary,"Filter, Mixed Media",3,Y,Y,Increase Capacity,N,,,12/10/2008,,,,
2012,4001302005,Secondary,Flocculation,2,Y,Y,Increase Capacity,N,,,12/10/2008,,,,
2012,4001302005,Secondary,"Reactor, Sequencing Batch (SBR)",1,Y,Y,Increase Capacity,N,,,12/10/2008,,,,
2012,4001302005,Solids Handling,Biosolids Mechanical Dewatering (Centrifuge),1,Y,Y,Increase Capacity,N,,,12/10/2008,,,,
2012,4001302005,Solids Handling,"Biosolids Thickening, Gravity",2,Y,Y,Increase Capacity,N,,,12/10/2008,,,,
2012,4001302005,Ultraviolet Radiation,"Disinfection, Ultraviolet",1,Y,Y,Increase Capacity,N,,,12/10/2008,,,,
2012,4001304001,Disinfection,"Disinfection, Chlorination",1,Y,N,Abandonment,N,,,3/13/2012,,,,
2012,4001304001,Preliminary,Screen (Bar Rack and Coarse),1,Y,N,Abandonment,N,,,3/13/2012,,,,
2012,4001304001,Secondary,"Lagoon, Aerated",1,Y,N,Abandonment,N,,,3/13/2012,,,,
2012,4001304002,Disinfection,"Disinfection, Chlorination",1,N,Y,New,N,,,6/8/2008,,,,
2012,4001304002,Disinfection,"Disinfection, Gaseous Chloride",2,Y,Y,No Change,N,,,2/25/2009,,,,
2012,4001304002,Preliminary,"Screen, Bar",1,Y,Y,No Change,N,,,2/25/2009,,,,
2012,4001304002,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,2/25/2009,,,,
2012,4001304002,Secondary,"Activated Sludge, Conventional",1,Y,Y,No Change,N,,,2/25/2009,,,,
2012,4001304002,Ultraviolet Radiation,"Disinfection, Ultraviolet",2,Y,N,Abandonment,N,,,6/8/2008,,,,
2012,4001308001,Preliminary,"Screen, Bar",1,Y,Y,No Change,N,,,6/29/2001,,,,
2012,4001308001,Secondary,Freesurface/Wetland (Marsh System),1,N,Y,New,N,,,6/29/2001,,,,
2012,4001308001,Secondary,"Lagoon, Aerated",1,Y,Y,No Change,N,,,6/29/2001,,,,
2012,4001309001,Disinfection,"Disinfection, Chlorination",1,Y,Y,Increase Capacity,N,,,9/22/2004,,,,
2012,4001309001,Preliminary,Screen (Bar Rack and Coarse),1,Y,Y,No Change,N,,,9/14/2008,,,,
2012,4001309001,Primary,"Sedimentation, Primary",1,Y,Y,No Change,N,,,1/16/2009,,,,
2012,4001309001,Secondary,"Activated Sludge, Conventional",1,Y,Y,No Change,N,,,9/14/2008,,,,
2012,4001312002,Advanced,Biological Denitrification,1,Y,Y,Increase Capacity,N,,,6/2/2008,,,,
2012,4001312002,Preliminary,Screen (Fine and Microstrainers),1,Y,Y,Replacement,N,,,1/15/2009,,,,
2012,4001312002,Primary,"Clarification, In-Channel",1,Y,Y,Rehabilitation,N,,,1/15/2009,,,,
2012,4001312002,Secondary,"Activated Sludge, Other Mode",1,Y,Y,Increase Capacity,N,,,6/2/2008,,,,
2012,4001314010,Disinfection,"Disinfection, Chlorination",1,Y,N,Abandonment,N,,,1/6/2005,,,,
2012,4001314010,Preliminary,"Pumping, Influent",1,Y,N,Abandonment,N,,,1/6/2005,,,,
2012,4001314010,Preliminary,"Screen, Bar",1,Y,N,Abandonment,N,,,1/6/2005,,,,
2012,4001314010,Preliminary,Scum Removal,1,Y,N,Abandonment,N,,,1/6/2005,,,,
2012,4001314010,Secondary,"Activated Sludge, Conventional",1,Y,N,Abandonment,N,,,1/6/2005,,,,
2012,4001314010,Secondary,"Pond, Stabilization",1,Y,N,Abandonment,N,,,1/6/2005,,,,
2012,4001314010,Secondary,Reactor (Oxidation Ditch),1,Y,N,Abandonment,N,,,1/6/2005,,,,
2012,4001314010,Solids Handling,"Biosolids Air Drying, Sand Beds",1,Y,N,Abandonment,N,,,1/6/2005,,,,
2012,4001314010,Solids Handling,Biosolids Lagoon,1,Y,N,Abandonment,N,,,1/6/2005,,,,
