Place ID,order_key,PDF_File,as_of_dates,n_snapshots
213470,136963,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
213561,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
213580,350306,R6T-2008-0024 CDC WDR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
213592,145133,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
213596,137842,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
213596,138337,,2026-08-13,1
213604,139175,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
213604,404562,170313_RSP_dp_ParlinFork_WWTF_NOA.pdf,2026-08-13,1
213791,146274,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
213792,145503,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
213850,457224,R7-2024-0019.pdf,2025-06-01;2026-06-01;2026-08-13,3
213850,R7-2019-0003,,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
213875,448059,Nutrient Watershed Permit - R2-2014-0014.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
213875,448059,R2-2012-0016.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
213875,448059,R2-2022-0020.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
213875,R2-2017-0009,,2021-06-01;2022-06-01,2
213889,452582,Final Order Central Marin Sanitation Agency.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
213889,452582,Nutrient Watershed Permit - R2-2014-0014.pdf,2024-06-01;2025-06-01;2026-06-01,3
213889,452582,R2-2012-0051.pdf,2024-06-01;2025-06-01;2026-06-01,3
213889,R2-2018-0003,,2021-06-01;2022-06-01;2023-06-01,3
213947,141185,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
214008,97-010-DWQ,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
214199,442945,Chester-npdes-final-original signed by.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214199,442945,r5-2021-0022_npdes.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
214327,133905,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214327,412092,2014_0153_dwq.pdf,2026-08-13,1
214483,144152,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214483,433601,NOA 2014-0153-dwq-r5326.pdf,2026-08-13,1
214541,97-062,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
214559,141723,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214559,464606,2014-0153-dwq-r5432_noa.pdf,2026-08-13,1
214640,368758,r5-2013-0022.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
214642,422113,R5-2007-0133.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214642,422113,R5-2013-0146.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214642,422113,r5-2007-0133-01.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214642,422113,r5-2018-0036.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214642,422113,r5-2022-0062_npdes_ao.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214642,455508,r5-2023-0025-002_noa.pdf,2026-08-13,1
214647,407656,R5-2011-0034.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214647,407656,r5-2004-0096.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214647,407656,r5-2016-0039.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214647,444735,R5-2017-0085-018.pdf,2026-08-13,1
214650,368906,R5-2009-0108.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
214652,438006,Merced City r5-2020-0014_npdes.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
214652,438006,r5-2008-0027.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
214652,438006,r5-2014-0096_npdes.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
214652,464454,Merced City r5-2020-0014_npdes.pdf,2026-06-01,1
214652,464454,r5-2008-0027.pdf,2026-06-01,1
214652,464454,r5-2014-0096_npdes.pdf,2026-06-01,1
214652,464454,r5-2026-0005_npdes.pdf,2026-06-01;2026-08-13,2
214660,147694,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
214665,351981,5-00-080.pdf,2026-08-13,1
214665,5-00-080 (NPDES),,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214671,141085,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
214802,412195,r5-2010-0096.pdf,2021-06-01;2022-06-01,2
214802,412195,r5-2017-0010.pdf,2021-06-01;2022-06-01,2
214802,445181,r5-2010-0096.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
214802,445181,r5-2017-0010.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
214802,445181,r5-2022-0040_npdes.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
214812,147062,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
214873,439609,2014-0153-dwq_r5342.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
214888,425653,060804_0004_NPDESPermit.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214888,425653,12_0048_NPDES_Cloverdale_WWTF_CAG_120620.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
214888,425653,18_0034_City of Cloverdale_WWTF_NPDES.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
214899,429278,r5-2008-0036.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
214899,429278,r5-2019-0021.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
214899,429278,r5_2014-0005.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
214899,457522,r5-2008-0036.pdf,2025-06-01;2026-06-01,2
214899,457522,r5-2019-0021.pdf,2025-06-01;2026-06-01,2
214899,457522,r5-2024-0036_npdes.pdf,2025-06-01;2026-06-01;2026-08-13,3
214899,457522,r5_2014-0005.pdf,2025-06-01;2026-06-01,2
214903,144171,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
214933,439951,0021_coach_sanitary.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
214933,439951,R7-2015-0003.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
214933,439951,R7-2020-0008.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
214933,465057,0021_coach_sanitary.pdf,2026-06-01,1
214933,465057,R7-2015-0003.pdf,2026-06-01,1
214933,465057,R7-2020-0008.pdf,2026-06-01,1
214933,465057,R7-2026-0006.pdf,2026-06-01;2026-08-13,2
214957,153133,R5-2013-0055.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
215073,145331,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
215073,393296,,2026-08-13,1
215106,421035,R5-2007-0130.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
215106,421035,R5-2018-0012.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
215106,421035,r5-2013-0045.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
215106,455418,r5-2023-0025-001_noa.pdf,2026-08-13,1
215141,399908,10_0003_NPDES_CollegeoftheRedwoods_signed.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
215141,399908,16_0041_College_of_the_Redwoods_NPDES.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
215141,425769,180607_JCM_dp_College_of_the_Redwoods_NOA (003).pdf,2026-08-13,1
215225,409145,Order R5-2020-0006.pdf,2021-06-01,1
215225,409145,R5-2008-0184.pdf,2021-06-01,1
215225,409145,R5-2016-0062.pdf,2021-06-01,1
215225,409145,R5-2018-0018.pdf,2021-06-01,1
215225,409145,r5-2016-0062-02_npdes.pdf,2021-06-01,1
215225,447828,Order R5-2020-0006.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
215225,447828,R5-2008-0184.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
215225,447828,R5-2016-0062.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
215225,447828,R5-2018-0018.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
215225,447828,r5-2016-0062-02_npdes.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
215225,447828,r5-2022-0020_npdes.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
215234,428795,WCA R2-2008-0003.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
215234,428795,WCA R2-2019-0003 - 02-2019.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
215234,457271,R2-2024-0008 West County.pdf,2025-06-01;2026-06-01;2026-08-13,3
215234,457271,WCA R2-2008-0003.pdf,2025-06-01;2026-06-01,2
215234,457271,WCA R2-2019-0003 - 02-2019.pdf,2025-06-01;2026-06-01,2
215236,440651,R5-2010-0004.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
215236,440651,R5-2020-0039_npdes.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
215236,440651,r5-2015-0045.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
215236,464599,R5-2010-0004.pdf,2026-06-01,1
215236,464599,R5-2020-0039_npdes.pdf,2026-06-01,1
215236,464599,r5-2015-0045.pdf,2026-06-01,1
215236,464599,r5-2026-0003_npdes.pdf,2026-06-01;2026-08-13,2
215515,179193,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
215637,131771,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
215671,368769,R5-2010-0070.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
215671,368769,ccwd_copper cove_amended wdr.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
215677,379405,r5-2014-0162.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
215698,405851,r5-2016-0027.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
215750,399898,r5-2016-0047.pdf,2021-06-01,1
215750,447832,r5-2016-0047.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,5
215750,447832,r5-2022-0022_npdes.pdf,2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,6
215903,400033,R5-2016-0066.pdf,2021-06-01;2022-06-01;2023-06-01,3
215903,400033,r5-2010-0044.pdf,2021-06-01;2022-06-01;2023-06-01,3
215903,445663,R5-2016-0066.pdf,2024-06-01;2025-06-01;2026-06-01,3
215903,445663,r5-2010-0044.pdf,2024-06-01;2025-06-01;2026-06-01,3
215903,445663,r5-2024-0026_npdes.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
215910,148058,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
215910,453490,NOA 2014-0153-DWQ-R5388_Coulterville WWTF.pdf,2026-08-13,1
215915,132350,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
215915,463431,11-20-25_2025_CSA18_NOA_final.pdf,2026-08-13,1
215925,454742,R7-2023-0041.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
215925,R7-2018-0010,,2021-06-01;2022-06-01;2023-06-01,3
215966,403824,060315_0007_COVELONPDESPERMIT.pdf,2021-06-01;2022-06-01;2023-06-01,3
215966,403824,11_0001_NPDES_COVELO_LMB_signed.pdf,2021-06-01;2022-06-01;2023-06-01,3
215966,403824,17_0004_CoveloCSD_WWTP_NPDES.pdf,2021-06-01;2022-06-01;2023-06-01,3
215966,453119,060315_0007_COVELONPDESPERMIT.pdf,2024-06-01;2025-06-01;2026-06-01,3
215966,453119,11_0001_NPDES_COVELO_LMB_signed.pdf,2024-06-01;2025-06-01;2026-06-01,3
215966,453119,17_0004_CoveloCSD_WWTP_NPDES.pdf,2024-06-01;2025-06-01;2026-06-01,3
215966,453119,23_0006_covelo_csd_06.20.2023_eosigned.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
216087,134399,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
216087,410773,2014_0153_dwq.pdf,2026-08-13,1
216106,404228,11_0019_NPDES_CrescentCityWWTF_CER_110627.pdf,2021-06-01;2022-06-01;2023-06-01,3
216106,404228,17_0002_CrescentCity_WWTF_NPDES.pdf,2021-06-01;2022-06-01;2023-06-01,3
216106,455297,11_0019_NPDES_CrescentCityWWTF_CER_110627.pdf,2024-06-01;2025-06-01;2026-06-01,3
216106,455297,17_0002_CrescentCity_WWTF_NPDES.pdf,2024-06-01;2025-06-01;2026-06-01,3
216106,455297,23_0039_CrescentCity_NPDES.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
216135,146499,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
216157,134146,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
216157,402306,2014_0153_dwq.pdf,2026-08-13,1
216283,140989,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
216284,148826,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
216287,148824,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
216287,415860,CSA 44 Zone E_NOA.pdf,2026-08-13,1
216322,142268,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
216428,364359,CuyamaPermit.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
216428,416410,noa.pdf,2026-08-13,1
216446,452383,R7-2023-0013.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
216446,R7-2017-0006,,2021-06-01;2022-06-01,2
216491,147257,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
216491,454595,0153 NOA and MRP for Cypress Ridge WWTP_final.pdf,2026-08-13,1
216719,428243,1278_R4-2014-0062-A0l-WDR_PKG_amd.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
216719,428243,1278_R4-2014-0062_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
216719,428243,1278_R4-2019-0136_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
216797,01-043,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
216832,,,2026-08-13,1
216832,436958,6769_R4-2003-0156_FS.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
216832,436958,6769_R4-2003-0156_WDR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
216832,436958,6769_R4-2014-0210-A01_WDR_PKG_amd.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
216832,436958,6769_R4-2014-0210_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
216832,436958,6769_R4-2020-0078_WDR.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
217061,420096,7972_R4-2007-0001_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01,3
217061,420096,7972_R4-2013-0046_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01,3
217061,420096,7972_R4-2018-0090_WDR_PKG.pdf,2021-06-01;2022-06-01;2023-06-01,3
217061,454510,7972_R4-2007-0001_WDR_PKG.pdf,2024-06-01;2025-06-01;2026-06-01,3
217061,454510,7972_R4-2013-0046_WDR_PKG.pdf,2024-06-01;2025-06-01;2026-06-01,3
217061,454510,7972_R4-2018-0090_WDR_PKG.pdf,2024-06-01;2025-06-01;2026-06-01,3
217061,454510,Adopted JMMCRWRP CI-7972 03012024.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
217831,419500,City of Pinole - Order No. R2-2018-0004.pdf,2021-06-01;2022-06-01;2023-06-01,3
217831,453054,City of Pinole - Order No. R2-2018-0004.pdf,2024-06-01;2025-06-01;2026-06-01,3
217831,453054,R2-2023-0008.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
219146,455499,0009date_garden.pdf,2024-06-01;2025-06-01;2026-06-01,3
219146,455499,08_0010dategardens.pdf,2024-06-01;2025-06-01;2026-06-01,3
219146,455499,Order R7-2023-0046- Date Gardens MHPWWTP_NPDES.pdf,2024-06-01;2025-06-01;2026-06-01;2026-08-13,4
219146,R7-2018-0009,,2021-06-01;2022-06-01;2023-06-01,3
219169,431017,1-MRR_r3_2019_0008-signed.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
219219,148817,,2021-06-01;2022-06-01,2
219219,2014-0153-DWQ,,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
219223,428211,R5-2010-0097.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
219223,428211,R5-2018-0086.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
219223,428211,r5-2007-0132-01.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
219223,428211,r5-2013-0127_npdes.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
219223,428211,r5-2014-0122.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
219223,461835,R5-2010-0097.pdf,2026-06-01,1
219223,461835,R5-2018-0086.pdf,2026-06-01,1
219223,461835,r5-2007-0132-01.pdf,2026-06-01,1
219223,461835,r5-2013-0127_npdes.pdf,2026-06-01,1
219223,461835,r5-2014-0122.pdf,2026-06-01,1
219223,461835,r5-2025-0026_npdes.pdf,2026-06-01;2026-08-13,2
219280,146219,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
219395,146006,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
219398,396979,R5-2008-0173.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
219398,396979,R5-2011-0038.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
219398,396979,r5-2008-0173-01.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
219398,396979,r5-2014-0081.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
219398,433255,eid_deercreek_wwtp_mgo_noa_revised.pdf,2026-08-13,1
219497,194858,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
219502,90-157,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
219515,144016,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
219515,463061,Delft Colony WWTF NOA 2014-0153-DWQ-R5427.pdf,2026-08-13,1
219530,433307,2007-0019.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
219530,433307,R5-2012-0046_npdes.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
219530,433307,R5-2019-0052.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
219551,139972,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
219551,415168,,2026-08-13,1
219552,435913,Nutrient Watershed Permit - R2-2014-0014.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
219552,435913,R2-2019-0035.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
219552,435913,dd order R2-2014-0030.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
219552,464069,Nutrient Watershed Permit - R2-2014-0014.pdf,2026-06-01,1
219552,464069,R2-2019-0035.pdf,2026-06-01,1
219552,464069,R2-2026-0004.pdf,2026-06-01;2026-08-13,2
219552,464069,dd order R2-2014-0030.pdf,2026-06-01,1
219649,395086,R7-2014-0048.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
219661,148480,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
219671,399457,0007salton.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01,5
219671,461436,R7-2025-0016.pdf,2026-06-01;2026-08-13,2
219701,432991,R5-2008-0164.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
219701,432991,R5-2019-0047.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
219701,432991,r5-2014-0014.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
219701,432991,r5-2014-0122.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
219701,461159,r5-2022-0006-036.pdf,2026-08-13,1
219738,143444,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
220279,143814,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
220279,423517,2014-0153-dwq-r5282.pdf,2026-08-13,1
220315,436159,R5-2008-0179.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
220315,436159,r5-2014-0073.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
220315,436159,r5-2014-0122.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
220315,436159,r5-2019-0082_npdes.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01,4
220315,459449,R5-2008-0179.pdf,2025-06-01;2026-06-01,2
220315,459449,R5-2024-0068_npdes.pdf,2025-06-01;2026-06-01;2026-08-13,3
220315,459449,r5-2014-0073.pdf,2025-06-01;2026-06-01,2
220315,459449,r5-2014-0122.pdf,2025-06-01;2026-06-01,2
220315,459449,r5-2019-0082_npdes.pdf,2025-06-01;2026-06-01,2
220385,148816,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
220385,463870,wqo-2014-0153-r5433_noa.pdf,2026-08-13,1
220396,394601,r5-2014-0098.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
220429,141436,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
220429,379434,,2026-08-13,1
220454,,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
220469,331392,WDRs R5_2014_0147.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
220470,139721,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
220494,140599,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
220494,379430,Don Pedro Houseboats and MiniMart NOA-1.pdf,2026-08-13,1
220495,331539,R5-2013-0062.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
220548,443214,Order R5-2015-0068-01.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
220548,443214,Order R5-2017-0114.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
220548,443214,R5-2009-0034.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
220548,443214,R5-2021-0023_npdes.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
220548,443214,r5-2015-0068.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
220567,139235,,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
220618,389066,r5-2013-0009.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,7
220768,395737,r5-2008-0077.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
220768,395737,r5-2014-0049.pdf,2021-06-01;2022-06-01;2023-06-01;2024-06-01;2025-06-01;2026-06-01,6
220768,426201,roseville_drycreek_wwtp_mgo_noa_final.pdf,2026-08-13,1
220792,443265,DSRSD - R2-2017-0017.pdf,2022-06-01,1
220792,443265,EBDA - R2-2017-0016.pdf,2021-06-01;2022-06-01,2
220792,443265,LAVWMA - R2-2021-0007.pdf,2022-06-01,1
220792,443265,Nutrient Watershed Permit - R2-2014-0014.pdf,2022-06-01,1
220792,443265,R2-2012-0004.pdf,2022-06-01,1
220792,443265,R2-2016-0015.pdf,2022-06-01,1
220792,448550,DSRSD - R2-2017-0017.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
220792,448550,DSRSD - R2-2022-2024.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01;2026-08-13,5
220792,448550,EBDA - R2-2017-0016.pdf,2023-06-01;2024-06-01;2025-06-01;2026-06-01,4
