"CWNS_ID","FACILITY_ID","STATE_CODE","FACILITY_TYPE","CHANGE_TYPE"
"48000000350",3611075,TX,Agriculture - Cropland,Expansion
"50000000128",3613640,VT,Phase II MS4,Rehabilitation
"50000000128",3613640,VT,Phase II MS4,Replacement
"50000000128",3613640,VT,Phase II MS4,Redevelopment
"16000082201",452728,ID,Collection: Separate Sewers,No Change
"08000500061",1067197,CO,Treatment Plant,Increase Capacity
"08000500061",1067197,CO,Treatment Plant,Increase Level Of Treatment
"48002050001",1227790,TX,Collection: Separate Sewers,No Change
"48005013001",1227868,TX,Collection: Separate Sewers,No Change
"31000455001",1230181,NE,Collection: Separate Sewers,No Change
"19000162001",1234644,IA,Collection: Combined Sewers,No Change
"39008330012",2806729,OH,Collection: Separate Sewers,No Change
"36004091001",2871200,NY,Collection: Separate Sewers,No Change
"39008330010",3177330,OH,Treatment Plant,No Change
"36004066001",1220766,NY,Treatment Plant,No Change
"36005092001",1220897,NY,Treatment Plant,Increase Level Of Treatment
"36006118001",1221027,NY,Treatment Plant,No Change
"36007033001",1221075,NY,Treatment Plant,No Change
"36007186001",1221168,NY,Collection: Separate Sewers,Rehabilitation
"36009002001",1221342,NY,Treatment Plant,No Change
"48006139001",1227905,TX,Collection: Separate Sewers,No Change
"55001200001",1229160,WI,Collection: Separate Sewers,Replacement
"31000020001",1230163,NE,Collection: Separate Sewers,Rehabilitation
"31000020001",1230163,NE,Collection: Separate Sewers,Replacement
"31000020001",1230163,NE,Collection: Separate Sewers,Expansion
"31000020001",1230163,NE,Collection: Separate Sewers,Process Improvement
"31000020001",1230163,NE,Collection: Separate Sewers,Improve Water Efficiency
"31000460001",1230184,NE,Collection: Separate Sewers,Rehabilitation
"31000460001",1230184,NE,Collection: Separate Sewers,Process Improvement
"31000460001",1230184,NE,Collection: Separate Sewers,Improve Water Efficiency
"31010019001",406874,NE,Storage Tanks,No Change
"31010019001",406874,NE,Ground Water - Unknown Source,No Change
"31010081001",407081,NE,Storage Tanks,No Change
"17000563001",1113840,IL,Collection: Combined Sewers,No Change
"17003215001",1114134,IL,Collection: Combined Sewers,No Change
"17005509001",1114238,IL,Collection: Separate Sewers,Rehabilitation
"17005509001",1114238,IL,Collection: Separate Sewers,Instrumentation/Electrical/Laboratory
"17005509001",1114238,IL,Collection: Separate Sewers,Improve Energy Efficiency
"18000116001",1120127,IN,Collection: Separate Sewers,Rehabilitation
"19000017001",1123467,IA,Treatment Plant,Process Improvement
"19000017001",1123467,IA,Treatment Plant,Increase Level Of Treatment
"19000473001",1123864,IA,Treatment Plant,Increase Level Of Treatment
"19000755001",1124110,IA,Treatment Plant,Increase Capacity
"19000755001",1124110,IA,Treatment Plant,Process Improvement
"19000781001",1124130,IA,Collection: Separate Sewers,No Change
"19000852001",1124197,IA,Treatment Plant,No Change
"20000445001",1130264,KS,Treatment Plant,No Change
"41000022007",1164283,OR,Collection: Separate Sewers,No Change
"28000467001",1160297,MS,Treatment Plant,No Change
"41000304001",1164495,OR,Treatment Plant,Process Improvement
"41000304001",1164495,OR,Treatment Plant,Increase Level Of Treatment
"26007003065",3539450,MI,Onsite Wastewater Treatment System,Replacement
"51000010172",3541487,VA,Onsite Wastewater Treatment System,Rehabilitation
"51000010172",3541487,VA,Onsite Wastewater Treatment System,Replacement
"55002995005",3332370,WI,Phase II MS4,Redevelopment
"55002995005",3332370,WI,Phase II MS4,Increase Capacity
"55002995005",3332370,WI,Phase II MS4,Expansion
"55002995005",3332370,WI,Phase II MS4,Increase Level Of Treatment
"27044000096",3338192,MN,Treatment Plant,No Change
"39000194005",3376875,OH,Collection: Separate Sewers,No Change
"31001425001",1145948,NE,Collection: Separate Sewers,Rehabilitation
"31001425001",1145948,NE,Collection: Separate Sewers,Replacement
"31001425001",1145948,NE,Collection: Separate Sewers,Expansion
"31002220001",1146044,NE,Treatment Plant,No Change
"27000174001",1148038,MN,Collection: Separate Sewers,No Change
"27005405001",1148339,MN,Collection: Separate Sewers,No Change
"38000089001",1151341,ND,Collection: Separate Sewers,No Change
"37004002001",1153395,NC,Collection: Separate Sewers,Rehabilitation
"37004002001",1153395,NC,Collection: Separate Sewers,Process Improvement
"34004189011",442473,NJ,Phase II MS4,Rehabilitation
"34004189011",442473,NJ,Phase II MS4,Replacement
"34004189011",442473,NJ,Phase II MS4,Redevelopment
"34006039022",494224,NJ,Onsite Wastewater Treatment System,Replacement
"34006039022",494224,NJ,Onsite Wastewater Treatment System,Expansion
"47000760004",1166106,TN,Collection: Separate Sewers,No Change
"22001095001",1168261,LA,Treatment Plant,Rehabilitation
"22001095001",1168261,LA,Collection: Pump Stations,Rehabilitation
"22003415001",1168579,LA,Treatment Plant,No Change
"49000108001",1170458,UT,Collection: Separate Sewers,Rehabilitation
"49000108001",1170458,UT,Collection: Separate Sewers,Replacement
"49000108001",1170458,UT,Collection: Separate Sewers,Expansion
"40000002001",1172415,OK,Treatment Plant,No Change
"40000063001",1172483,OK,Treatment Plant,No Change
"40000114001",1172525,OK,Collection: Separate Sewers,No Change
"40000425001",1172677,OK,Collection: Separate Sewers,No Change
"06005018001",1175539,CA,Collection: Separate Sewers,No Change
"06005057001",1175576,CA,Treatment Plant,No Change
"40000404001",1172665,OK,Collection: Separate Sewers,Rehabilitation
"51000251001",1235985,VA,Treatment Plant,No Change
"39000300001",1237813,OH,Treatment Plant,No Change
"47000985001",1235061,TN,Collection: Pump Stations,No Change
"38000097001",1239319,ND,Treatment Plant,No Change
"36004166001",2890209,NY,Treatment Plant,No Change
"05000041001",2906202,AR,Treatment Plant,Rehabilitation
"05000041001",2906202,AR,Treatment Plant,Replacement
"05000041001",2906202,AR,Treatment Plant,Increase Capacity
"05000041001",2906202,AR,Treatment Plant,Process Improvement
"05000041001",2906202,AR,Treatment Plant,Improve Energy Efficiency
"05000041001",2906202,AR,Treatment Plant,Improve Water Efficiency
"05000041001",2906202,AR,Collection: Separate Sewers,No Change
"12000153008",2976223,FL,Collection: Separate Sewers,Rehabilitation
"12000153008",2976223,FL,Collection: Separate Sewers,Replacement
"12000153008",2976223,FL,Collection: Separate Sewers,Increase Capacity
"12000153008",2976223,FL,Collection: Separate Sewers,Expansion
"20000752001",3048632,KS,Treatment Plant,No Change
"55007221001",1206793,WI,Treatment Plant,No Change
"49000005001",3194928,UT,Collection: Separate Sewers,Rehabilitation
"49000005001",3194928,UT,Collection: Separate Sewers,Replacement
"49000005001",3194928,UT,Collection: Separate Sewers,Increase Capacity
"49000005001",3194928,UT,Collection: Separate Sewers,Expansion
"56000098001",1194845,WY,Collection: Separate Sewers,Rehabilitation
"06005082016",1175604,CA,Collection: Separate Sewers,No Change
"48001203004",1182978,TX,Collection: Separate Sewers,No Change
"48005073001",1183622,TX,Collection: Separate Sewers,No Change
"29002342003",1133790,MO,Collection: Separate Sewers,Rehabilitation
"21000097001",1139561,KY,Treatment Plant,Rehabilitation
"21000097001",1139561,KY,Treatment Plant,Replacement
"21000097001",1139561,KY,Treatment Plant,Increase Capacity
"21000220003",1139652,KY,Treatment Plant,Rehabilitation
"21000220003",1139652,KY,Treatment Plant,Replacement
"21000220003",1139652,KY,Treatment Plant,Increase Capacity
"21000399001",1139785,KY,Treatment Plant,No Change
"23000128001",1142566,ME,Treatment Plant,Rehabilitation
"23000128001",1142566,ME,Treatment Plant,Replacement
"19000479001",1123870,IA,Treatment Plant,Instrumentation/Electrical/Laboratory
"19000479001",1123870,IA,Treatment Plant,Increase Level Of Treatment
"53000000096",3610385,WA,Agriculture - Cropland,Increase Capacity
"53000000096",3610385,WA,Agriculture - Cropland,Expansion
"53000000096",3610385,WA,Agriculture - Cropland,Process Improvement
"53000000096",3610385,WA,Agriculture - Cropland,Increase Level Of Treatment
"48000000305",3611007,TX,Agriculture - Cropland,Expansion
"27000000158",3611110,MN,Hydromodification,New
"13000000641",3611278,GA,Treatment Plant,Abandonment
"06000000248",3611372,CA,Onsite Wastewater Treatment System,Rehabilitation
"06000000248",3611372,CA,Onsite Wastewater Treatment System,Replacement
"06000000249",3611373,CA,Onsite Wastewater Treatment System,Rehabilitation
"06000000249",3611373,CA,Onsite Wastewater Treatment System,Replacement
"50000000080",3612352,VT,Onsite Wastewater Treatment System,Abandonment
"36000000092",3602289,NY,Phase II MS4,New
"19000530001",1234663,IA,Collection: Combined Sewers,No Change
"16000000056",3607945,ID,Phase II MS4,No Change
"36000000374",3608094,NY,Unregulated Community Stormwater,New
"01000000123",3608095,AL,Treatment Plant,New
"38000345001",1151581,ND,Collection: Pump Stations,Replacement
"38000345001",1151581,ND,Collection: Pump Stations,Instrumentation/Electrical/Laboratory
"38000345001",1151581,ND,Collection: Pump Stations,Improve Energy Efficiency
"54000000061",3609202,WV,Hydromodification,New
"36000000430",3609294,NY,Collection: Separate Sewers,Expansion
"56000000022",3609299,WY,Sanitary Landfills,Rehabilitation
"56000000029",3609313,WY,Sanitary Landfills,Rehabilitation
"37000000057",3609534,NC,Unregulated Community Stormwater,Rehabilitation
"37000000057",3609534,NC,Unregulated Community Stormwater,Increase Capacity
"37000000057",3609534,NC,Unregulated Community Stormwater,Process Improvement
"37000000057",3609534,NC,Unregulated Community Stormwater,Increase Level Of Treatment
"27000000130",3609536,MN,Hydromodification,New
"13000000553",3610184,GA,Collection: Separate Sewers,Rehabilitation
"13000000553",3610184,GA,Collection: Separate Sewers,Increase Capacity
"13000000553",3610184,GA,Collection: Separate Sewers,Expansion
"34001116001",1073322,NJ,Collection: Interceptor Sewers,New
"37000000138",3611284,NC,Treatment Plant,New
"37006001005",1153511,NC,Biosolids Handling Facility,Rehabilitation
"37006001005",1153511,NC,Biosolids Handling Facility,Replacement
"37006001005",1153511,NC,Biosolids Handling Facility,Increase Capacity
"39008072027",1081600,OH,Collection: Pump Stations,New
"25000054003",3609836,MA,Phase II MS4,Process Improvement
"34005017001",2884742,NJ,Collection: Pump Stations,Process Improvement
"34005017001",2884742,NJ,Collection: Pump Stations,Instrumentation/Electrical/Laboratory
"34005017001",2884742,NJ,Collection: Pump Stations,Climate Change Adaptation
"19000000176",3610593,IA,Phase II MS4,Rehabilitation
"19000000176",3610593,IA,Phase II MS4,Replacement
"25000189003",3609854,MA,Phase II MS4,Process Improvement
"48000000171",3610608,TX,Collection: Separate Sewers,New
"25001230002",3610100,MA,Unregulated Community Stormwater,Process Improvement
"05000000096",3613786,AR,Onsite Wastewater Treatment System,Rehabilitation
"05000000096",3613786,AR,Onsite Wastewater Treatment System,Replacement
"05000000096",3613786,AR,Onsite Wastewater Treatment System,Expansion
"24000000058",3613884,MD,Collection: Separate Sewers,No Change
"24000000059",3613885,MD,Collection: Separate Sewers,Rehabilitation
"22000555001",1168209,LA,Collection: Pump Stations,Rehabilitation
"22000555001",1168209,LA,Collection: Pump Stations,Instrumentation/Electrical/Laboratory
"08209000146",3501020,CO,Water Reuse,Increase Capacity
"08209000146",3501020,CO,Water Reuse,Expansion
"08000000259",3609156,CO,Silviculture,New
"08000000301",3609383,CO,Collection: Separate Sewers,Rehabilitation
"08000000301",3609383,CO,Collection: Separate Sewers,Replacement
"08000000266",3609172,CO,Ground Water - Unknown Source,Expansion
"27003204001",1148278,MN,Biosolids Handling Facility,No Change
"27000000181",3611591,MN,Treatment Plant,New
"55000000104",3610232,WI,Non-traditional MS4,No Change
"10000230012",1066491,DE,Collection: Interceptor Sewers,Rehabilitation
"10000230012",1066491,DE,Collection: Interceptor Sewers,Replacement
"12000000113",3611842,FL,Phase I MS4,Rehabilitation
"12000000113",3611842,FL,Phase I MS4,Replacement
"12000000113",3611842,FL,Phase I MS4,Expansion
"12000000113",3611842,FL,Phase I MS4,Process Improvement
"12000000113",3611842,FL,Phase I MS4,Increase Level Of Treatment
"37005601001",1153488,NC,Collection: Pump Stations,Rehabilitation
"37005601001",1153488,NC,Collection: Pump Stations,Replacement
"25000097004",3611897,MA,Onsite Wastewater Treatment System,No Change
"25000460002",3609922,MA,Unregulated Community Stormwater,Process Improvement
"39000000172",3610447,OH,Collection: Pump Stations,New
"55000680001",1206098,WI,Treatment Plant,Rehabilitation
"55000680001",1206098,WI,Treatment Plant,Replacement
"55000680001",1206098,WI,Treatment Plant,Increase Capacity
"55000680001",1206098,WI,Treatment Plant,Process Improvement
"55000680001",1206098,WI,Treatment Plant,Instrumentation/Electrical/Laboratory
"55000680001",1206098,WI,Treatment Plant,Increase Level Of Treatment
"55000680001",1206098,WI,Treatment Plant,Improve Energy Efficiency
"55000680001",1206098,WI,Treatment Plant,Improve Water Efficiency
"48000000299",3611001,TX,Agriculture - Cropland,Expansion
"55004500001",1206636,WI,Collection: Separate Sewers,Replacement
"39000000265",3613632,OH,Collection: Separate Sewers,Expansion
"13000000346",3607277,GA,Unregulated Community Stormwater,Rehabilitation
"13000000346",3607277,GA,Unregulated Community Stormwater,Replacement
"33000051001",2832682,NH,Collection: Interceptor Sewers,Rehabilitation
"29000000143",3607637,MO,Treatment Plant,Increase Level Of Treatment
"29000000145",3607658,MO,Collection: Separate Sewers,No Change
"39001260001",1080893,OH,Biosolids Handling Facility,No Change
"06008073001",1176019,CA,Collection: Pump Stations,Rehabilitation
"06008073001",1176019,CA,Collection: Pump Stations,Replacement
"13000000712",3611863,GA,Treatment Plant,No Change
"55002520001",1206343,WI,Collection: Interceptor Sewers,Rehabilitation
"55002520001",1206343,WI,Collection: Interceptor Sewers,Replacement
"55002520001",1206343,WI,Collection: Interceptor Sewers,Increase Capacity
"54000000210",3613468,WV,Unregulated Community Stormwater,Rehabilitation
"54000000210",3613468,WV,Unregulated Community Stormwater,Replacement
"49000044001",1170399,UT,Treatment Plant,No Change
"33000217003",3610704,NH,Hydromodification,Rehabilitation
"33000217003",3610704,NH,Hydromodification,Increase Level Of Treatment
"36001010006",1220251,NY,Collection: Pump Stations,Rehabilitation
"13000139001",1109145,GA,Collection: Pump Stations,Rehabilitation
"13000139001",1109145,GA,Collection: Pump Stations,Process Improvement
"37000000177",3611764,NC,Phase I MS4,Rehabilitation
"37000000177",3611764,NC,Phase I MS4,Replacement
"37000000177",3611764,NC,Phase I MS4,Increase Capacity
"37000000177",3611764,NC,Phase I MS4,Process Improvement
"37000000177",3611764,NC,Phase I MS4,Increase Level Of Treatment
"42000000138",3612927,PA,Phase II MS4,Rehabilitation
"55000000261",3612957,WI,Onsite Wastewater Treatment System,Expansion
"32000000015",3606741,NV,Collection: Separate Sewers,No Change
"13000000509",3609577,GA,Collection: Separate Sewers,No Change
"53000000066",3610339,WA,Ground Water - Unknown Source,Increase Capacity
"53000000066",3610339,WA,Ground Water - Unknown Source,Expansion
"53000000066",3610339,WA,Ground Water - Unknown Source,Process Improvement
